location,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
Berlin,1995-07-31 00:00:00+00:00,29.439,17.939,24.116083
Berlin,1995-08-01 00:00:00+00:00,26.889,18.389,22.518166
Berlin,1995-08-02 00:00:00+00:00,26.189,15.539,21.022331
Berlin,1995-08-03 00:00:00+00:00,28.189,13.789,21.980665
Berlin,1995-08-04 00:00:00+00:00,24.889,17.639,21.007751
Berlin,1995-08-05 00:00:00+00:00,26.838999,16.439,21.730669
Berlin,1995-08-06 00:00:00+00:00,28.639,14.938999,22.943169
Berlin,1995-08-07 00:00:00+00:00,25.939,17.189,21.63275
Berlin,1995-08-08 00:00:00+00:00,23.639,14.089,18.986917
Berlin,1995-08-09 00:00:00+00:00,24.039,11.688999,18.514002
Berlin,1995-08-10 00:00:00+00:00,27.139,13.738999,20.861917
Berlin,1995-08-11 00:00:00+00:00,27.838999,13.589,21.434835
Berlin,1995-08-12 00:00:00+00:00,29.289,15.188999,23.04733
Berlin,1995-08-13 00:00:00+00:00,30.789,14.988999,23.87233
Berlin,1995-08-14 00:00:00+00:00,23.439,16.439,20.33275
Berlin,1995-08-15 00:00:00+00:00,20.939,14.339,17.743166
Berlin,1995-08-16 00:00:00+00:00,23.439,14.238999,19.055668
Berlin,1995-08-17 00:00:00+00:00,25.588999,13.438999,20.186918
Berlin,1995-08-18 00:00:00+00:00,27.539,15.839,22.545248
Berlin,1995-08-19 00:00:00+00:00,29.838999,17.139,24.280668
Berlin,1995-08-20 00:00:00+00:00,29.939,18.489,24.526499
Berlin,1995-08-21 00:00:00+00:00,28.439,17.588999,23.672335
Berlin,1995-08-22 00:00:00+00:00,28.789,18.239,23.355667
Berlin,1995-08-23 00:00:00+00:00,31.189,17.338999,24.697332
Berlin,1995-08-24 00:00:00+00:00,25.039,18.889,22.151499
Berlin,1995-08-25 00:00:00+00:00,25.789,15.889,20.936916
Berlin,1995-08-26 00:00:00+00:00,21.939,15.289,18.216082
Berlin,1995-08-27 00:00:00+00:00,18.588999,13.089,15.264
Berlin,1995-08-28 00:00:00+00:00,16.189,11.238999,13.18275
Berlin,1995-08-29 00:00:00+00:00,16.989,10.188999,13.378583
Berlin,1995-08-30 00:00:00+00:00,16.439,10.339,13.326501
Berlin,1995-08-31 00:00:00+00:00,14.289,11.188999,12.2160845
Berlin,1996-06-01 00:00:00+00:00,22.189,11.889,16.876501
Berlin,1996-06-02 00:00:00+00:00,15.139,10.938999,13.043167
Berlin,1996-06-03 00:00:00+00:00,15.339,10.889,13.005668
Berlin,1996-06-04 00:00:00+00:00,20.239,10.839,15.664001
Berlin,1996-06-05 00:00:00+00:00,23.189,13.389,18.19525
Berlin,1996-06-06 00:00:00+00:00,25.889,11.988999,19.601501
Berlin,1996-06-07 00:00:00+00:00,29.489,13.488999,22.770254
Berlin,1996-06-08 00:00:00+00:00,31.838999,16.989,24.966082
Berlin,1996-06-09 00:00:00+00:00,27.989,17.838999,22.580667
Berlin,1996-06-10 00:00:00+00:00,25.139,15.988999,20.689001
Berlin,1996-06-11 00:00:00+00:00,28.289,14.188999,22.234833
Berlin,1996-06-12 00:00:00+00:00,25.838999,13.789,20.764
Berlin,1996-06-13 00:00:00+00:00,16.939,11.289,14.013999
Berlin,1996-06-14 00:00:00+00:00,17.588999,10.039,13.668167
Berlin,1996-06-15 00:00:00+00:00,18.789,8.238999,14.411916
Berlin,1996-06-16 00:00:00+00:00,17.889,9.988999,14.309831
Berlin,1996-06-17 00:00:00+00:00,21.989,11.539,16.71192
Berlin,1996-06-18 00:00:00+00:00,19.539,12.589,16.20775
Berlin,1996-06-19 00:00:00+00:00,15.738999,10.889,12.976499
Berlin,1996-06-20 00:00:00+00:00,14.688999,9.389,12.17025
Berlin,1996-06-21 00:00:00+00:00,17.139,8.988999,12.703583
Berlin,1996-06-22 00:00:00+00:00,16.239,7.889,12.759833
Berlin,1996-06-23 00:00:00+00:00,15.339,11.089,13.15775
Berlin,1996-06-24 00:00:00+00:00,15.589,10.938999,12.938999
Berlin,1996-06-25 00:00:00+00:00,17.489,11.089,14.553584
Berlin,1996-06-26 00:00:00+00:00,19.489,9.188999,15.026502
Berlin,1996-06-27 00:00:00+00:00,19.838999,10.438999,15.8723345
Berlin,1996-06-28 00:00:00+00:00,18.789,9.938999,14.297333
Berlin,1996-06-29 00:00:00+00:00,19.989,12.488999,16.041084
Berlin,1996-06-30 00:00:00+00:00,16.139,11.289,13.474418
Berlin,1996-07-01 00:00:00+00:00,18.139,11.639,14.616082
Berlin,1996-07-02 00:00:00+00:00,18.588999,11.089,14.645251
Berlin,1996-07-03 00:00:00+00:00,20.039,9.738999,15.6952505
Berlin,1996-07-04 00:00:00+00:00,23.289,13.988999,18.278584
Berlin,1996-07-05 00:00:00+00:00,23.539,13.738999,19.168167
Berlin,1996-07-06 00:00:00+00:00,17.539,11.688999,14.597335
Berlin,1996-07-07 00:00:00+00:00,18.689,10.789,14.859834
Berlin,1996-07-08 00:00:00+00:00,13.488999,12.339,12.824416
Berlin,1996-07-09 00:00:00+00:00,14.589,11.839,13.082749
Berlin,1996-07-10 00:00:00+00:00,19.989,11.889,15.474415
Berlin,1996-07-11 00:00:00+00:00,17.189,11.139,14.511916
Berlin,1996-07-12 00:00:00+00:00,19.739,14.839,16.859835
Berlin,1996-07-13 00:00:00+00:00,22.039,14.438999,18.482752
Berlin,1996-07-14 00:00:00+00:00,23.239,16.389,19.668169
Berlin,1996-07-15 00:00:00+00:00,18.189,13.238999,15.549417
Berlin,1996-07-16 00:00:00+00:00,18.588999,10.889,14.564
Berlin,1996-07-17 00:00:00+00:00,19.289,9.488999,14.932751
Berlin,1996-07-18 00:00:00+00:00,18.039,10.889,14.047336
Berlin,1996-07-19 00:00:00+00:00,17.588999,8.688999,13.505668
Berlin,1996-07-20 00:00:00+00:00,19.239,7.239,14.001499
Berlin,1996-07-21 00:00:00+00:00,20.689,9.589,16.084833
Berlin,1996-07-22 00:00:00+00:00,22.389,10.488999,17.451502
Berlin,1996-07-23 00:00:00+00:00,24.939,11.289,19.301502
Berlin,1996-07-24 00:00:00+00:00,22.939,15.188999,18.27025
Berlin,1996-07-25 00:00:00+00:00,19.539,14.289,16.374416
Berlin,1996-07-26 00:00:00+00:00,20.338999,12.339,16.282747
Berlin,1996-07-27 00:00:00+00:00,23.889,11.839,18.555666
Berlin,1996-07-28 00:00:00+00:00,20.338999,14.238999,17.8265
Berlin,1996-07-29 00:00:00+00:00,23.289,15.738999,19.397331
Berlin,1996-07-30 00:00:00+00:00,21.689,15.289,18.068167
Berlin,1996-07-31 00:00:00+00:00,21.289,13.089,17.522333
Berlin,1996-08-01 00:00:00+00:00,24.439,14.339,19.749416
Berlin,1996-08-02 00:00:00+00:00,22.289,14.938999,18.718166
Berlin,1996-08-03 00:00:00+00:00,20.139,13.039,16.599417
Berlin,1996-08-04 00:00:00+00:00,19.439,11.738999,16.07025
Berlin,1996-08-05 00:00:00+00:00,20.639,11.738999,16.486917
Berlin,1996-08-06 00:00:00+00:00,21.088999,11.188999,16.834833
Berlin,1996-08-07 00:00:00+00:00,22.389,13.589,18.343164
Berlin,1996-08-08 00:00:00+00:00,21.189,15.039,18.024418
Berlin,1996-08-09 00:00:00+00:00,24.588999,14.139,19.636917
Berlin,1996-08-10 00:00:00+00:00,23.789,15.139,19.45775
Berlin,1996-08-11 00:00:00+00:00,26.088999,16.439,20.69525
Berlin,1996-08-12 00:00:00+00:00,24.789,17.539,20.378582
Berlin,1996-08-13 00:00:00+00:00,18.889,14.289,16.705667
Berlin,1996-08-14 00:00:00+00:00,20.239,12.589,16.557749
Berlin,1996-08-15 00:00:00+00:00,19.989,13.488999,16.580667
Berlin,1996-08-16 00:00:00+00:00,21.639,15.139,17.893167
Berlin,1996-08-17 00:00:00+00:00,21.739,15.289,18.147333
Berlin,1996-08-18 00:00:00+00:00,23.289,13.339,18.651499
Berlin,1996-08-19 00:00:00+00:00,26.289,13.089,20.45775
Berlin,1996-08-20 00:00:00+00:00,27.289,15.438999,21.407751
Berlin,1996-08-21 00:00:00+00:00,26.939,14.889,21.118166
Berlin,1996-08-22 00:00:00+00:00,27.088999,14.688999,20.949415
Berlin,1996-08-23 00:00:00+00:00,26.289,15.839,21.259834
Berlin,1996-08-24 00:00:00+00:00,25.039,16.289,20.057753
Berlin,1996-08-25 00:00:00+00:00,20.389,14.938999,17.44525
Berlin,1996-08-26 00:00:00+00:00,22.239,13.789,18.118168
Berlin,1996-08-27 00:00:00+00:00,22.338999,12.589,18.118166
Berlin,1996-08-28 00:00:00+00:00,21.689,14.539,17.789
Berlin,1996-08-29 00:00:00+00:00,20.139,12.188999,16.255667
Berlin,1996-08-30 00:00:00+00:00,19.789,13.789,16.52025
Berlin,1996-08-31 00:00:00+00:00,18.889,12.289,15.659832
Berlin,1997-06-01 00:00:00+00:00,16.439,6.739,11.816082
Berlin,1997-06-02 00:00:00+00:00,18.289,7.589,13.022334
Berlin,1997-06-03 00:00:00+00:00,19.189,5.839,13.689
Berlin,1997-06-04 00:00:00+00:00,21.039,8.589,15.739002
Berlin,1997-06-05 00:00:00+00:00,22.739,9.289,17.291084
Berlin,1997-06-06 00:00:00+00:00,24.139,12.738999,18.764
Berlin,1997-06-07 00:00:00+00:00,25.289,11.339,19.328585
Berlin,1997-06-08 00:00:00+00:00,24.889,14.238999,20.197334
Berlin,1997-06-09 00:00:00+00:00,22.588999,13.839,18.799417
Berlin,1997-06-10 00:00:00+00:00,22.789,12.238999,18.064001
Berlin,1997-06-11 00:00:00+00:00,26.139,12.339,20.116085
Berlin,1997-06-12 00:00:00+00:00,26.889,14.988999,21.216084
Berlin,1997-06-13 00:00:00+00:00,23.139,15.839,19.961918
Berlin,1997-06-14 00:00:00+00:00,22.039,15.639,18.20775
Berlin,1997-06-15 00:00:00+00:00,18.689,12.389,16.08275
Berlin,1997-06-16 00:00:00+00:00,16.588999,9.789,13.432752
Berlin,1997-06-17 00:00:00+00:00,18.789,7.339,13.455668
Berlin,1997-06-18 00:00:00+00:00,17.989,7.989,13.528584
Berlin,1997-06-19 00:00:00+00:00,18.639,8.988999,14.882751
Berlin,1997-06-20 00:00:00+00:00,16.689,11.488999,15.049418
Berlin,1997-06-21 00:00:00+00:00,20.088999,9.839,15.859833
Berlin,1997-06-22 00:00:00+00:00,18.989,13.389,15.868167
Berlin,1997-06-23 00:00:00+00:00,19.739,12.039,15.249417
Berlin,1997-06-24 00:00:00+00:00,17.939,11.639,13.730666
Berlin,1997-06-25 00:00:00+00:00,16.139,9.438999,12.928584
Berlin,1997-06-26 00:00:00+00:00,19.439,9.688999,15.149415
Berlin,1997-06-27 00:00:00+00:00,21.889,13.539,17.974417
Berlin,1997-06-28 00:00:00+00:00,24.739,13.039,19.851503
Berlin,1997-06-29 00:00:00+00:00,31.239,17.189,24.320246
Berlin,1997-06-30 00:00:00+00:00,26.338999,16.838999,21.518167
Berlin,1997-07-01 00:00:00+00:00,19.889,14.589,17.532751
Berlin,1997-07-02 00:00:00+00:00,23.539,13.089,18.991083
Berlin,1997-07-03 00:00:00+00:00,23.838999,15.688999,19.866083
Berlin,1997-07-04 00:00:00+00:00,22.139,14.438999,17.791082
Berlin,1997-07-05 00:00:00+00:00,21.489,12.389,17.303583
Berlin,1997-07-06 00:00:00+00:00,20.389,14.238999,17.191086
Berlin,1997-07-07 00:00:00+00:00,23.239,13.438999,18.493168
Berlin,1997-07-08 00:00:00+00:00,23.039,15.289,18.684835
Berlin,1997-07-09 00:00:00+00:00,20.939,13.438999,17.45775
Berlin,1997-07-10 00:00:00+00:00,23.389,14.339,18.805666
Berlin,1997-07-11 00:00:00+00:00,23.439,11.589,18.691084
Berlin,1997-07-12 00:00:00+00:00,23.039,14.089,18.905666
Berlin,1997-07-13 00:00:00+00:00,23.039,13.289,18.330667
Berlin,1997-07-14 00:00:00+00:00,24.389,11.789,19.278585
Berlin,1997-07-15 00:00:00+00:00,23.789,14.738999,19.213999
Berlin,1997-07-16 00:00:00+00:00,23.588999,15.188999,19.5015
Berlin,1997-07-17 00:00:00+00:00,23.389,15.438999,19.003584
Berlin,1997-07-18 00:00:00+00:00,18.889,15.488999,16.916082
Berlin,1997-07-19 00:00:00+00:00,19.789,15.039,17.197336
Berlin,1997-07-20 00:00:00+00:00,17.489,15.039,16.166082
Berlin,1997-07-21 00:00:00+00:00,23.789,15.839,19.247332
Berlin,1997-07-22 00:00:00+00:00,25.139,15.438999,20.397333
Berlin,1997-07-23 00:00:00+00:00,24.239,13.188999,19.511919
Berlin,1997-07-24 00:00:00+00:00,23.088999,15.488999,19.372332
Berlin,1997-07-25 00:00:00+00:00,23.689,14.639,19.036917
Berlin,1997-07-26 00:00:00+00:00,21.489,14.988999,17.809834
Berlin,1997-07-27 00:00:00+00:00,23.338999,13.289,18.85983
Berlin,1997-07-28 00:00:00+00:00,21.088999,14.889,17.828585
Berlin,1997-07-29 00:00:00+00:00,22.039,14.089,18.368166
Berlin,1997-07-30 00:00:00+00:00,24.088999,13.889,19.4015
Berlin,1997-07-31 00:00:00+00:00,19.289,14.089,17.326498
Berlin,1997-08-01 00:00:00+00:00,19.189,12.688999,15.6327505
Berlin,1997-08-02 00:00:00+00:00,22.489,11.389,17.299417
Berlin,1997-08-03 00:00:00+00:00,24.139,13.339,19.57858
Berlin,1997-08-04 00:00:00+00:00,25.439,15.188999,20.92233
Berlin,1997-08-05 00:00:00+00:00,23.639,15.789,19.447336
Berlin,1997-08-06 00:00:00+00:00,23.588999,13.839,19.132751
Berlin,1997-08-07 00:00:00+00:00,23.789,15.139,19.578585
Berlin,1997-08-08 00:00:00+00:00,26.139,15.738999,21.072334
Berlin,1997-08-09 00:00:00+00:00,26.989,15.139,21.666084
Berlin,1997-08-10 00:00:00+00:00,27.489,15.339,22.016083
Berlin,1997-08-11 00:00:00+00:00,28.389,15.688999,22.799417
Berlin,1997-08-12 00:00:00+00:00,28.739,15.539,23.072332
Berlin,1997-08-13 00:00:00+00:00,29.689,18.239,24.176498
Berlin,1997-08-14 00:00:00+00:00,30.088999,17.289,24.351501
Berlin,1997-08-15 00:00:00+00:00,25.588999,18.489,21.30775
Berlin,1997-08-16 00:00:00+00:00,25.289,15.539,20.991083
Berlin,1997-08-17 00:00:00+00:00,26.588999,15.139,21.3265
Berlin,1997-08-18 00:00:00+00:00,25.939,14.688999,20.874416
Berlin,1997-08-19 00:00:00+00:00,27.489,18.088999,22.836916
Berlin,1997-08-20 00:00:00+00:00,28.789,17.489,23.391085
Berlin,1997-08-21 00:00:00+00:00,29.489,17.739,23.85775
Berlin,1997-08-22 00:00:00+00:00,30.239,17.939,24.453583
Berlin,1997-08-23 00:00:00+00:00,25.639,19.939,22.536919
Berlin,1997-08-24 00:00:00+00:00,29.689,18.739,23.88067
Berlin,1997-08-25 00:00:00+00:00,31.139,18.789,25.00775
Berlin,1997-08-26 00:00:00+00:00,30.539,19.389,24.899416
Berlin,1997-08-27 00:00:00+00:00,27.588999,19.289,23.243166
Berlin,1997-08-28 00:00:00+00:00,28.789,19.139,23.94317
Berlin,1997-08-29 00:00:00+00:00,19.039,14.789,15.888999
Berlin,1997-08-30 00:00:00+00:00,20.539,13.539,16.966084
Berlin,1997-08-31 00:00:00+00:00,23.039,11.738999,18.116083
Berlin,1998-06-01 00:00:00+00:00,22.139,13.988999,17.501501
Berlin,1998-06-02 00:00:00+00:00,22.139,13.988999,17.90775
Berlin,1998-06-03 00:00:00+00:00,21.689,14.839,18.028584
Berlin,1998-06-04 00:00:00+00:00,22.338999,13.089,18.099415
Berlin,1998-06-05 00:00:00+00:00,24.338999,11.688999,18.730665
Berlin,1998-06-06 00:00:00+00:00,32.289,19.139,25.528585
Berlin,1998-06-07 00:00:00+00:00,29.588999,18.989,24.055666
Berlin,1998-06-08 00:00:00+00:00,22.139,15.039,18.893167
Berlin,1998-06-09 00:00:00+00:00,25.588999,12.539,19.757751
Berlin,1998-06-10 00:00:00+00:00,25.539,15.089,19.072336
Berlin,1998-06-11 00:00:00+00:00,19.989,13.839,16.755667
Berlin,1998-06-12 00:00:00+00:00,18.939,10.938999,15.745248
Berlin,1998-06-13 00:00:00+00:00,15.589,8.688999,12.524415
Berlin,1998-06-14 00:00:00+00:00,17.989,11.139,15.045249
Berlin,1998-06-15 00:00:00+00:00,20.289,9.938999,15.893166
Berlin,1998-06-16 00:00:00+00:00,18.689,10.389,14.984836
Berlin,1998-06-17 00:00:00+00:00,18.088999,11.289,14.620248
Berlin,1998-06-18 00:00:00+00:00,18.489,9.488999,14.082751
Berlin,1998-06-19 00:00:00+00:00,19.489,9.339,15.434834
Berlin,1998-06-20 00:00:00+00:00,21.289,14.289,17.811916
Berlin,1998-06-21 00:00:00+00:00,25.838999,12.389,19.897335
Berlin,1998-06-22 00:00:00+00:00,23.039,15.889,19.039001
Berlin,1998-06-23 00:00:00+00:00,18.039,13.289,15.468169
Berlin,1998-06-24 00:00:00+00:00,17.039,12.839,14.718166
Berlin,1998-06-25 00:00:00+00:00,23.489,11.639,17.9265
Berlin,1998-06-26 00:00:00+00:00,22.739,14.539,18.838999
Berlin,1998-06-27 00:00:00+00:00,25.039,13.688999,20.024416
Berlin,1998-06-28 00:00:00+00:00,20.739,14.639,18.305666
Berlin,1998-06-29 00:00:00+00:00,21.139,12.339,17.293167
Berlin,1998-06-30 00:00:00+00:00,19.789,12.688999,15.830667
Berlin,1998-07-01 00:00:00+00:00,19.289,12.289,15.589001
Berlin,1998-07-02 00:00:00+00:00,21.139,11.289,16.489
Berlin,1998-07-03 00:00:00+00:00,17.689,11.438999,15.280666
Berlin,1998-07-04 00:00:00+00:00,15.789,13.339,14.422333
Berlin,1998-07-05 00:00:00+00:00,16.989,12.639,14.29525
Berlin,1998-07-06 00:00:00+00:00,17.989,12.339,15.330668
Berlin,1998-07-07 00:00:00+00:00,15.488999,10.539,13.072333
Berlin,1998-07-08 00:00:00+00:00,16.789,9.789,13.086917
Berlin,1998-07-09 00:00:00+00:00,16.539,11.339,13.872334
Berlin,1998-07-10 00:00:00+00:00,17.889,11.039,15.011916
Berlin,1998-07-11 00:00:00+00:00,18.989,10.339,15.286918
Berlin,1998-07-12 00:00:00+00:00,16.989,12.039,15.184834
Berlin,1998-07-13 00:00:00+00:00,20.789,14.438999,17.572336
Berlin,1998-07-14 00:00:00+00:00,19.588999,11.738999,15.647336
Berlin,1998-07-15 00:00:00+00:00,19.489,11.639,15.853585
Berlin,1998-07-16 00:00:00+00:00,19.639,12.389,15.8827505
Berlin,1998-07-17 00:00:00+00:00,20.338999,10.738999,16.420252
Berlin,1998-07-18 00:00:00+00:00,21.539,14.539,17.75775
Berlin,1998-07-19 00:00:00+00:00,21.789,13.589,17.699417
Berlin,1998-07-20 00:00:00+00:00,28.588999,11.938999,21.532751
Berlin,1998-07-21 00:00:00+00:00,34.439003,17.389,26.172333
Berlin,1998-07-22 00:00:00+00:00,25.739,18.439,21.861917
Berlin,1998-07-23 00:00:00+00:00,27.338999,18.239,22.8015
Berlin,1998-07-24 00:00:00+00:00,23.539,16.588999,19.99525
Berlin,1998-07-25 00:00:00+00:00,20.588999,13.988999,17.428585
Berlin,1998-07-26 00:00:00+00:00,22.189,12.839,18.263998
Berlin,1998-07-27 00:00:00+00:00,25.739,16.439,20.218168
Berlin,1998-07-28 00:00:00+00:00,22.588999,15.839,19.003584
Berlin,1998-07-29 00:00:00+00:00,20.989,14.889,17.35775
Berlin,1998-07-30 00:00:00+00:00,22.239,15.488999,18.474417
Berlin,1998-07-31 00:00:00+00:00,21.939,14.089,18.264002
Berlin,1998-08-01 00:00:00+00:00,22.588999,12.139,18.501501
Berlin,1998-08-02 00:00:00+00:00,20.939,15.238999,18.105665
Berlin,1998-08-03 00:00:00+00:00,21.489,14.389,17.747335
Berlin,1998-08-04 00:00:00+00:00,21.739,15.039,17.849417
Berlin,1998-08-05 00:00:00+00:00,20.689,13.039,16.886917
Berlin,1998-08-06 00:00:00+00:00,21.639,13.039,17.351501
Berlin,1998-08-07 00:00:00+00:00,23.189,17.039,19.522337
Berlin,1998-08-08 00:00:00+00:00,27.889,13.789,21.186918
Berlin,1998-08-09 00:00:00+00:00,22.088999,13.639,18.480665
Berlin,1998-08-10 00:00:00+00:00,24.739,11.339,18.607752
Berlin,1998-08-11 00:00:00+00:00,28.989,14.438999,21.834837
Berlin,1998-08-12 00:00:00+00:00,29.989,16.239,23.14942
Berlin,1998-08-13 00:00:00+00:00,22.338999,16.489,19.966085
Berlin,1998-08-14 00:00:00+00:00,20.088999,13.589,16.789
Berlin,1998-08-15 00:00:00+00:00,26.639,14.139,21.128582
Berlin,1998-08-16 00:00:00+00:00,22.989,16.039,19.753584
Berlin,1998-08-17 00:00:00+00:00,25.739,14.438999,20.172335
Berlin,1998-08-18 00:00:00+00:00,24.989,14.488999,20.053587
Berlin,1998-08-19 00:00:00+00:00,19.239,13.339,16.5015
Berlin,1998-08-20 00:00:00+00:00,26.189,10.889,19.814001
Berlin,1998-08-21 00:00:00+00:00,19.889,13.289,16.889
Berlin,1998-08-22 00:00:00+00:00,19.139,12.238999,15.103583
Berlin,1998-08-23 00:00:00+00:00,18.489,11.839,14.888999
Berlin,1998-08-24 00:00:00+00:00,17.389,12.188999,13.966084
Berlin,1998-08-25 00:00:00+00:00,17.189,10.988999,14.099415
Berlin,1998-08-26 00:00:00+00:00,16.539,10.988999,13.2577505
Berlin,1998-08-27 00:00:00+00:00,15.839,8.988999,12.078583
Berlin,1998-08-28 00:00:00+00:00,15.889,9.839,11.999417
Berlin,1998-08-29 00:00:00+00:00,17.338999,9.988999,13.399415
Berlin,1998-08-30 00:00:00+00:00,17.239,10.488999,13.430664
Berlin,1998-08-31 00:00:00+00:00,16.838999,9.438999,12.772332
Berlin,1999-06-01 00:00:00+00:00,20.789,10.238999,15.924416
Berlin,1999-06-02 00:00:00+00:00,25.588999,13.289,20.055668
Berlin,1999-06-03 00:00:00+00:00,22.389,15.389,18.951502
Berlin,1999-06-04 00:00:00+00:00,21.039,13.988999,17.345251
Berlin,1999-06-05 00:00:00+00:00,22.588999,11.738999,16.56192
Berlin,1999-06-06 00:00:00+00:00,15.639,10.539,13.749417
Berlin,1999-06-07 00:00:00+00:00,20.539,11.488999,16.359833
Berlin,1999-06-08 00:00:00+00:00,19.939,11.438999,15.043167
Berlin,1999-06-09 00:00:00+00:00,18.389,9.289,14.057751
Berlin,1999-06-10 00:00:00+00:00,20.289,8.488999,15.92025
Berlin,1999-06-11 00:00:00+00:00,17.838999,11.738999,15.04525
Berlin,1999-06-12 00:00:00+00:00,16.838999,9.988999,13.511918
Berlin,1999-06-13 00:00:00+00:00,19.239,10.039,15.320249
Berlin,1999-06-14 00:00:00+00:00,19.439,11.589,15.90775
Berlin,1999-06-15 00:00:00+00:00,21.588999,10.488999,16.791086
Berlin,1999-06-16 00:00:00+00:00,21.939,10.488999,17.553585
Berlin,1999-06-17 00:00:00+00:00,23.088999,13.289,18.918167
Berlin,1999-06-18 00:00:00+00:00,17.338999,12.539,14.672334
Berlin,1999-06-19 00:00:00+00:00,20.739,13.238999,16.930666
Berlin,1999-06-20 00:00:00+00:00,21.439,12.688999,17.974415
Berlin,1999-06-21 00:00:00+00:00,16.639,12.139,14.578584
Berlin,1999-06-22 00:00:00+00:00,16.139,10.539,13.314
Berlin,1999-06-23 00:00:00+00:00,16.489,8.988999,13.155666
Berlin,1999-06-24 00:00:00+00:00,17.389,9.789,13.861917
Berlin,1999-06-25 00:00:00+00:00,17.289,10.438999,13.907748
Berlin,1999-06-26 00:00:00+00:00,19.838999,8.589,14.988999
Berlin,1999-06-27 00:00:00+00:00,24.439,12.539,18.936914
Berlin,1999-06-28 00:00:00+00:00,22.489,14.289,18.653584
Berlin,1999-06-29 00:00:00+00:00,23.039,11.188999,18.166084
Berlin,1999-06-30 00:00:00+00:00,25.139,13.839,19.893166
Berlin,1999-07-01 00:00:00+00:00,21.989,15.539,18.382751
Berlin,1999-07-02 00:00:00+00:00,22.439,15.339,18.714
Berlin,1999-07-03 00:00:00+00:00,27.739,14.238999,21.7265
Berlin,1999-07-04 00:00:00+00:00,27.889,19.489,23.618166
Berlin,1999-07-05 00:00:00+00:00,32.689003,20.639,25.64525
Berlin,1999-07-06 00:00:00+00:00,21.789,16.789,19.511919
Berlin,1999-07-07 00:00:00+00:00,21.338999,15.539,18.20775
Berlin,1999-07-08 00:00:00+00:00,22.739,14.389,18.759832
Berlin,1999-07-09 00:00:00+00:00,23.088999,15.039,18.891085
Berlin,1999-07-10 00:00:00+00:00,26.539,14.389,21.064001
Berlin,1999-07-11 00:00:00+00:00,26.889,16.789,22.399416
Berlin,1999-07-12 00:00:00+00:00,27.789,18.838999,23.405668
Berlin,1999-07-13 00:00:00+00:00,26.489,17.588999,22.064001
Berlin,1999-07-14 00:00:00+00:00,23.639,16.489,19.934835
Berlin,1999-07-15 00:00:00+00:00,20.338999,13.688999,17.164001
Berlin,1999-07-16 00:00:00+00:00,21.139,11.938999,17.34942
Berlin,1999-07-17 00:00:00+00:00,23.838999,13.139,19.282751
Berlin,1999-07-18 00:00:00+00:00,27.439,15.039,22.197334
Berlin,1999-07-19 00:00:00+00:00,30.838999,16.539,24.599419
Berlin,1999-07-20 00:00:00+00:00,27.889,17.739,22.72233
Berlin,1999-07-21 00:00:00+00:00,25.588999,17.939,21.88275
Berlin,1999-07-22 00:00:00+00:00,20.789,15.289,18.080667
Berlin,1999-07-23 00:00:00+00:00,19.588999,14.139,16.828585
Berlin,1999-07-24 00:00:00+00:00,18.338999,14.289,16.2015
Berlin,1999-07-25 00:00:00+00:00,26.189,16.489,21.555664
Berlin,1999-07-26 00:00:00+00:00,21.639,15.339,18.799416
Berlin,1999-07-27 00:00:00+00:00,21.539,11.688999,17.299417
Berlin,1999-07-28 00:00:00+00:00,23.939,12.988999,19.0265
Berlin,1999-07-29 00:00:00+00:00,25.789,13.889,20.626503
Berlin,1999-07-30 00:00:00+00:00,26.889,16.989,22.214003
Berlin,1999-07-31 00:00:00+00:00,26.889,15.188999,22.101501
Berlin,1999-08-01 00:00:00+00:00,28.239,16.439,23.230667
Berlin,1999-08-02 00:00:00+00:00,27.139,16.439,22.251501
Berlin,1999-08-03 00:00:00+00:00,28.088999,15.839,22.549416
Berlin,1999-08-04 00:00:00+00:00,29.588999,14.938999,23.172333
Berlin,1999-08-05 00:00:00+00:00,28.989,15.039,22.651503
Berlin,1999-08-06 00:00:00+00:00,26.588999,16.588999,21.674416
Berlin,1999-08-07 00:00:00+00:00,28.389,15.639,21.784834
Berlin,1999-08-08 00:00:00+00:00,28.489,16.889,22.768166
Berlin,1999-08-09 00:00:00+00:00,28.239,18.088999,22.570253
Berlin,1999-08-10 00:00:00+00:00,26.739,16.389,21.2015
